# OpenHarmony-7.0-Release @ f079c4ad9848f9cc4a9a4b3a3613ad8fbb142549
# repo_root\trelative_path\tupstream_repo\tsha256_oid\tsize_bytes
applications/standard/hap	sceneboard/Calc_Demo.hap	https://gitcode.com/openharmony/applications_hap	1d3f0c948fcd1fcb39297f43bd451367952bd9f637a1e4518a004de9fc9de787	2650020
applications/standard/hap	sceneboard/Calendar.hap	https://gitcode.com/openharmony/applications_hap	d94308e2fa19af89800a559efbaca73728d35f52e5b03f2cc5fef5859fe923e3	28692582
applications/standard/hap	sceneboard/CalendarData.hap	https://gitcode.com/openharmony/applications_hap	68d7e3eb669389c7a30071fdcae20de4c66906f427f7d533be7425c9153ba91c	565054
applications/standard/hap	sceneboard/CallRecorder.hap	https://gitcode.com/openharmony/applications_hap	9b21a093c50f33aa945fe0301483a396951ca006da89ec331458e969ccd0627a	1815219
applications/standard/hap	sceneboard/CallSetting.hap	https://gitcode.com/openharmony/applications_hap	dc3f070e7200c471a492db08f4ac335809dfa598b784161af706435232a592e0	12317811
applications/standard/hap	sceneboard/CallUI.hap	https://gitcode.com/openharmony/applications_hap	41897047f07b08a5385c964cb99bf547e3d4b902832e6963eb3e546e97e0243c	3402909
applications/standard/hap	sceneboard/Camera.hap	https://gitcode.com/openharmony/applications_hap	506be282745f950b13136787b1064ac918b767a12239a8509eaa178ce7bf0c07	11516268
applications/standard/hap	sceneboard/Clock_Demo.hap	https://gitcode.com/openharmony/applications_hap	a4f9f38f34fb5d22f9792f7047fbac256a31811e5bfdccb75837f817e064e23b	5450169
applications/standard/hap	sceneboard/CommunicationSetting.hap	https://gitcode.com/openharmony/applications_hap	e20d262d10ff68e26389f1387c651060355da65281cbee14731cde96fda36d30	1123155
applications/standard/hap	sceneboard/Contacts.hap	https://gitcode.com/openharmony/applications_hap	42de523244ef37d855b47c680f730cff0b404d6aff90068a8f48431e1f6fe187	8841958
applications/standard/hap	sceneboard/EmergencyCommunication.hap	https://gitcode.com/openharmony/applications_hap	535a43e38d616f5c30d1b7500d6ccddf6100b1e441093446cf70ea7178df169f	3045851
applications/standard/hap	sceneboard/FileManager.hap	https://gitcode.com/openharmony/applications_hap	6533a7620640ae1dc0075ebdcd959018d9d32e9ea9ec1c2e84fe3d20ee6ef885	14958540
applications/standard/hap	sceneboard/Floatingnavigation.hap	https://gitcode.com/openharmony/applications_hap	f3ed6398c65ca88748d0fd781277244f5e4d7bc9c1a7e0794542a53cc358569a	653157
applications/standard/hap	sceneboard/Intelligent_Scene.hap	https://gitcode.com/openharmony/applications_hap	b328caf535c073768f50d52fcea8d1ced786f13479706e8085fb0553d163b420	2110196
applications/standard/hap	sceneboard/Mms.hap	https://gitcode.com/openharmony/applications_hap	01c3e12795a4484ec0d5f289d399bbb482f976ede42b9ff078d2a25007d24864	8161032
applications/standard/hap	sceneboard/NotificationManagement.hap	https://gitcode.com/openharmony/applications_hap	f6acbd0b7f6e4ec4a666f2abeb47a101bf9ffd313211224427154a68dd88411c	6847605
applications/standard/hap	sceneboard/Photos.hap	https://gitcode.com/openharmony/applications_hap	f2d0649f83659b6c5192c8136755d547e2d2e92d39291a49b64c663b546d3238	43205947
applications/standard/hap	sceneboard/PortalLogin.hap	https://gitcode.com/openharmony/applications_hap	d650d0a1bbd744d1bdf8cfcc4ca16ca51cecdc2b96c09d8f358897a54da00185	237378
